id,name,avg_resp_time,avg # comms per req,total pages,total requests,# awaiting response,# awaiting appeal,# fix required,# payment required,# rejected,# no responsive docs,# completed,# partially completed,# withdrawn
6980,"Hillsborough, NJ",0,0,0,0,0,0,0,0,0,0,0,0,0
4253,"Hillsborough, NC",0,0,0,0,0,0,0,0,0,0,0,0,0
3900,"Hillsborough, NH",0,0,0,0,0,0,0,0,0,0,0,0,0
3794,"Hillsborough County, NH",0,0,0,0,0,0,0,0,0,0,0,0,0
382,"Hillsborough County, FL",39,4,0,3,0,0,0,0,0,1,0,0,0
7939,"Hillsdale, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
6981,"Hillsdale, NJ",0,0,0,0,0,0,0,0,0,0,0,0,0
16894,"Hillsdale, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
26815,"Hillsdale, OK",0,0,0,0,0,0,0,0,0,0,0,0,0
23063,"Hillsdale, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
24356,"Hillsdale, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
29525,"Hillsdale, SD",0,0,0,0,0,0,0,0,0,0,0,0,0
19408,"Hillsdale, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
20702,"Hillsdale, MO",0,0,0,0,0,0,0,0,0,0,0,0,0
16693,"Hillsdale County, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
29077,"Hillsgrove, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
6982,"Hillside, NJ",0,0,0,0,0,0,0,0,0,0,0,0,0
29499,"Hillside, SD",0,0,0,0,0,0,0,0,0,0,0,0,0
7940,"Hillside, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
30120,"Hillsview, SD",0,0,0,0,0,0,0,0,0,0,0,0,0
31896,"Hillsville, VA",0,0,0,0,0,0,0,0,0,0,0,0,0
1450,"Hilltop, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
28497,"Hilltown, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
15690,"Hillview, KY",0,0,0,0,0,0,0,0,0,0,0,0,0
11072,"Hillview, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
11918,"Hillyard, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
2041,"Hilo, HI",0,0,0,0,0,0,0,0,0,0,0,0,0
31002,"Hilshire, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
22532,"Hilton, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
25023,"Hilton, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
2366,"Hilton Head Island, SC",0,0,0,0,0,0,0,0,0,0,0,0,0
5215,"Hiltonia, GA",0,0,0,0,0,0,0,0,0,0,0,0,0
1451,"Hinckley, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
26429,"Hinckley, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
7941,"Hinckley, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
31698,"Hinckley, UT",0,0,0,0,0,0,0,0,0,0,0,0,0
15918,"Hindman, KY",0,0,0,0,0,0,0,0,0,0,0,0,0
7942,"Hindsboro, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
19473,"Hinds County, MS",0,0,0,0,0,0,0,0,0,0,0,0,0
9949,"Hindsville, AR",0,0,0,0,0,0,0,0,0,0,0,0,0
6975,"Hi-Nella, NJ",0,0,0,0,0,0,0,0,0,0,0,0,0
18180,"Hines, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
6611,"Hines, OR",0,0,0,0,0,0,0,0,0,0,0,0,0
3617,"Hinesburg, VT",0,0,0,0,0,0,0,0,0,0,0,0,0
5216,"Hinesville, GA",0,0,0,0,0,0,0,0,0,0,0,0,0
21181,"Hingham, MT",0,0,0,0,0,0,0,0,0,0,0,0,0
266,"Hingham, MA",22,5,0,10,0,0,0,0,0,5,1,1,0
3901,"Hinsdale, NH",0,0,0,0,0,0,0,0,0,0,0,0,0
543,"Hinsdale, MA",48,6,0,1,0,0,0,0,0,1,0,0,0
22967,"Hinsdale, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
7943,"Hinsdale, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
5713,"Hinsdale County, CO",0,0,0,0,0,0,0,0,0,0,0,0,0
26716,"Hinton, OK",0,0,0,0,0,0,0,0,0,0,0,0,0
32343,"Hinton, WV",0,0,0,0,0,0,0,0,0,0,0,0,0
13969,"Hinton, IA",0,0,0,0,0,0,0,0,0,0,0,0,0
17789,"Hinton, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
25896,"Hiram, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
18290,"Hiram, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
5217,"Hiram, GA",0,0,0,0,0,0,0,0,0,0,0,0,0
6211,"Hiram, ME",0,0,0,0,0,0,0,0,0,0,0,0,0
11880,"Hire, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
26689,"Hitchcock, OK",0,0,0,0,0,0,0,0,0,0,0,0,0
30939,"Hitchcock, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
29940,"Hitchcock, SD",0,0,0,0,0,0,0,0,0,0,0,0,0
21951,"Hitchcock County, NE",0,0,0,0,0,0,0,0,0,0,0,0,0
26988,"Hitchita, OK",0,0,0,0,0,0,0,0,0,0,0,0,0
1452,"Hitterdal, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
12114,"Hittle, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
32919,"Hixon, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
32519,"Hixton, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
26552,"Hoaglin, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
32920,"Hoard, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
12574,"Hobart, IN",0,0,0,0,0,0,0,0,0,0,0,0,0
24038,"Hobart, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
18942,"Hobart, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
26917,"Hobart, OK",0,0,0,0,0,0,0,0,0,0,0,0,0
22410,"Hobart, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
32394,"Hobart, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
22204,"Hobbs, NM",52,8,1,1,1,0,0,0,0,1,0,0,0
20371,"Hoberg, MO",0,0,0,0,0,0,0,0,0,0,0,0,0
4254,"Hobgood, NC",0,0,0,0,0,0,0,0,0,0,0,0,0
5218,"Hoboken, GA",0,0,0,0,0,0,0,0,0,0,0,0,0
6984,"Hoboken, NJ",0,0,0,0,0,0,0,0,0,0,0,0,0
21184,"Hobson, MT",0,0,0,0,0,0,0,0,0,0,0,0,0
939,"Hobson City, AL",0,19,0,1,0,0,1,0,0,0,0,0,0
26277,"Hocking, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
25166,"Hocking County, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
2646,"Hockley County, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
6212,"Hodgdon, ME",0,0,0,0,0,0,0,0,0,0,0,0,0
16249,"Hodge, LA",0,0,0,0,0,0,0,0,0,0,0,0,0
14266,"Hodgeman County, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
15921,"Hodgenville, KY",0,0,0,0,0,0,0,0,0,0,0,0,0
19296,"Hodges, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
9175,"Hodges, AL",0,0,0,0,0,0,0,0,0,0,0,0,0
2367,"Hodges, SC",0,0,0,0,0,0,0,0,0,0,0,0,0
7944,"Hodgkins, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
19065,"Hoff, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
27070,"Hoffman, OK",0,0,0,0,0,0,0,0,0,0,0,0,0
24107,"Hoffman, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
1453,"Hoffman, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
4255,"Hoffman, NC",0,0,0,0,0,0,0,0,0,0,0,0,0
7946,"Hoffman, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
29696,"Hoffman, SD",0,0,0,0,0,0,0,0,0,0,0,0,0
7945,"Hoffman Estates, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
12933,"Hogan, IN",0,0,0,0,0,0,0,0,0,0,0,0,0
5219,"Hogansville, GA",0,0,0,0,0,0,0,0,0,0,0,0,0
30448,"Hohenwald, TN",0,0,0,0,0,0,0,0,0,0,0,0,0
6983,"Ho-Ho-Kus, NJ",0,0,0,0,0,0,0,0,0,0,0,0,0
14360,"Hoisington, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
1454,"Hokah, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
4780,"Hoke, NC",0,0,0,0,0,0,0,0,0,0,0,0,0
4615,"Hoke, NC",0,0,0,0,0,0,0,0,0,0,0,0,0
916,"Hokes Bluff, AL",67,4,12,1,0,0,0,0,0,0,1,0,0
21331,"Holbrook, NE",0,0,0,0,0,0,0,0,0,0,0,0,0
9572,"Holbrook, AZ",0,0,0,0,0,0,0,0,0,0,0,0,0
544,"Holbrook, MA",10,2,0,2,0,0,0,0,0,1,0,0,0
8907,"Holbrook Junction, NV",0,0,0,0,0,0,0,0,0,0,0,0,0
14496,"Holcomb, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
20187,"Holcomb, MO",0,0,0,0,0,0,0,0,0,0,0,0,0
20332,"Holden, MO",0,0,0,0,0,0,0,0,0,0,0,0,0
6213,"Holden, ME",0,0,0,0,0,0,0,0,0,0,0,0,0
31699,"Holden, UT",0,0,0,0,0,0,0,0,0,0,0,0,0
29576,"Holden, SD",0,0,0,0,0,0,0,0,0,0,0,0,0
18490,"Holden, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
545,"Holden, MA",15,13,0,2,0,0,0,0,0,0,0,0,0
4256,"Holden Beach, NC",0,0,0,0,0,0,0,0,0,0,0,0,0
26870,"Holdenville, OK",0,14,0,2,0,0,0,1,0,0,0,0,0
3902,"Holderness, NH",0,0,0,0,0,0,0,0,0,0,0,0,0
19271,"Holding, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
1455,"Holdingford, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
21509,"Holdrege, NE",0,0,0,0,0,0,0,0,0,0,0,0,0
25608,"Holgate, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
26105,"Holiday City, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
7947,"Holiday Hills, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
30683,"Holiday Lakes, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
7948,"Holiday Shores, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
31725,"Holladay, UT",0,0,0,0,0,0,0,0,0,0,0,0,0
12396,"Holland, IN",0,0,0,0,0,0,0,0,0,0,0,0,0
25735,"Holland, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
13633,"Holland, IA",0,0,0,0,0,0,0,0,0,0,0,0,0
22100,"Holland, NJ",0,0,0,0,0,0,0,0,0,0,0,0,0
32854,"Holland, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
1456,"Holland, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
23118,"Holland, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
15098,"Holland, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
546,"Holland, MA",35,3,0,1,0,0,0,0,0,0,0,0,0
3618,"Holland, VT",0,0,0,0,0,0,0,0,0,0,0,0,0
29486,"Holland, SD",0,0,0,0,0,0,0,0,0,0,0,0,0
20537,"Holland, MO",0,0,0,0,0,0,0,0,0,0,0,0,0
12086,"Holland, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
17148,"Holland, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
30636,"Holland, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
9810,"Holland, AR",0,0,0,0,0,0,0,0,0,0,0,0,0
1457,"Hollandale, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
19801,"Hollandale, MS",0,0,0,0,0,0,0,0,0,0,0,0,0
32514,"Hollandale, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
22630,"Holland Patent, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
6985,"Holland Township, NJ",0,0,0,0,0,0,0,0,0,0,0,0,0
25431,"Hollansburg, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
28887,"Hollenback, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
14925,"Hollenberg, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
22692,"Holley, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
30616,"Holliday, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
20452,"Holliday, MO",0,0,0,0,0,0,0,0,0,0,0,0,0
27506,"Hollidaysburg, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
12001,"Hollis, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
6214,"Hollis, ME",0,0,0,0,0,0,0,0,0,0,0,0,0
3903,"Hollis, NH",0,0,0,0,0,0,0,0,0,0,0,0,0
26856,"Hollis, OK",0,0,0,0,0,0,0,0,0,0,0,0,0
3249,"Hollister, CA",0,0,0,0,0,0,0,0,0,0,0,0,0
10883,"Hollister, ID",0,0,0,0,0,0,0,0,0,0,0,0,0
27200,"Hollister, OK",0,0,0,0,0,0,0,0,0,0,0,0,0
20832,"Hollister, MO",0,0,0,0,0,0,0,0,0,0,0,0,0
547,"Holliston, MA",64,7,0,6,0,0,2,0,0,3,0,0,0
25275,"Holloway, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
1458,"Holloway, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
10923,"Hollowayville, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
15887,"Hollow Creek, KY",0,0,0,0,0,0,0,0,0,0,0,0,0
30287,"Hollow Rock, TN",0,0,0,0,0,0,0,0,0,0,0,0,0
18853,"Holly, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
17097,"Holly, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
5861,"Holly, CO",0,0,0,0,0,0,0,0,0,0,0,0,0
9579,"Holly Grove, AR",0,0,0,0,0,0,0,0,0,0,0,0,0
10393,"Holly Hill, FL",0,0,0,0,0,0,0,0,0,0,0,0,0
2368,"Holly Hill, SC",0,0,0,0,0,0,0,0,0,0,0,0,0
9137,"Holly Pond, AL",0,0,0,0,0,0,0,0,0,0,0,0,0
4257,"Holly Ridge, NC",0,0,0,0,0,0,0,0,0,0,0,0,0
19692,"Holly Springs, MS",0,0,0,0,0,0,0,0,0,0,0,0,0
4258,"Holly Springs, NC",0,0,0,0,0,0,0,0,0,0,0,0,0
5220,"Holly Springs, GA",0,0,0,0,0,0,0,0,0,0,0,0,0
15848,"Hollyvilla, KY",0,0,0,0,0,0,0,0,0,0,0,0,0
10511,"Hollywood, FL",0,0,0,0,0,0,0,0,0,0,0,0,0
2369,"Hollywood, SC",0,0,0,0,0,0,0,0,0,0,0,0,0
9198,"Hollywood, AL",0,0,0,0,0,0,0,0,0,0,0,0,0
18274,"Hollywood, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
30645,"Hollywood Park, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
6986,"Holmdel, NJ",0,0,0,0,0,0,0,0,0,0,0,0,0
32540,"Holmen, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
26249,"Holmes, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
17797,"Holmes, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
10226,"Holmes Beach, FL",0,0,0,0,0,0,0,0,0,0,0,0,0
18433,"Holmes City, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
25167,"Holmes County, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
10436,"Holmes County, FL",0,0,0,0,0,0,0,0,0,0,0,0,0
19474,"Holmes County, MS",0,0,0,0,0,0,0,0,0,0,0,0,0
25625,"Holmesville, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
18148,"Holmesville, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
15215,"Holmwood, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
29913,"Holsclaw, SD",0,0,0,0,0,0,0,0,0,0,0,0,0
18367,"Holst, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
22002,"Holstein, NE",0,0,0,0,0,0,0,0,0,0,0,0,0
13717,"Holstein, IA",0,0,0,0,0,0,0,0,0,0,0,0,0
21800,"Holt, NE",0,0,0,0,0,0,0,0,0,0,0,0,0
1459,"Holt, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
20113,"Holt, MO",0,0,0,0,0,0,0,0,0,0,0,0,0
21952,"Holt County, NE",0,0,0,0,0,0,0,0,0,0,0,0,0
19866,"Holt County, MO",0,0,0,0,0,0,0,0,0,0,0,0,0
21823,"Holt Creek, NE",0,0,0,0,0,0,0,0,0,0,0,0,0
12736,"Holton, IN",0,0,0,0,0,0,0,0,0,0,0,0,0
33205,"Holton, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
14557,"Holton, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
17857,"Holton, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
20032,"Holts Summit, MO",0,0,0,0,0,0,0,0,0,0,0,0,0
3250,"Holtville, CA",0,0,0,0,0,0,0,0,0,0,0,0,0
2072,"Holualoa, HI",0,0,0,0,0,0,0,0,0,0,0,0,0
33429,"Holway, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
13571,"Holy Cross, IA",0,0,0,0,0,0,0,0,0,0,0,0,0
18348,"Holy Cross, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
9431,"Holy Cross, AK",0,0,0,0,0,0,0,0,0,0,0,0,0
18261,"Holyoke, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
5862,"Holyoke, CO",0,0,0,0,0,0,0,0,0,0,0,0,0
548,"Holyoke, MA",25,6,1,8,0,0,1,1,0,5,0,1,0
14491,"Holyrood, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
18246,"Home, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
17840,"Home, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
29919,"Home, SD",0,0,0,0,0,0,0,0,0,0,0,0,0
15341,"Home, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
18291,"Home Brook, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
12621,"Homecroft, IN",0,0,0,0,0,0,0,0,0,0,0,0,0
10861,"Homedale, ID",0,0,0,0,0,0,0,0,0,0,0,0,0
18894,"Home Lake, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
5221,"Homeland, GA",0,0,0,0,0,0,0,0,0,0,0,0,0
24108,"Homen, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
29450,"Homer, SD",0,0,0,0,0,0,0,0,0,0,0,0,0
7950,"Homer, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
16814,"Homer, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
21263,"Homer, NE",0,0,0,0,0,0,0,0,0,0,0,0,0
24897,"Homer, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
26430,"Homer, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
22404,"Homer, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
20901,"Homer, MO",0,0,0,0,0,0,0,0,0,0,0,0,0
9480,"Homer, AK",0,0,0,0,0,0,0,0,0,0,0,0,0
5222,"Homer, GA",0,0,0,0,0,0,0,0,0,0,0,0,0
19409,"Homer, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
16198,"Homer, LA",0,0,0,0,0,0,0,0,0,0,0,0,0
29034,"Homer, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
27839,"Homer City, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
7949,"Homer Glen, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
5223,"Homerville, GA",0,0,0,0,0,0,0,0,0,0,0,0,0
27369,"Homestead, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
24796,"Homestead, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
17364,"Homestead, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
10558,"Homestead, FL",0,0,0,0,0,0,0,0,0,0,0,0,0
33033,"Homestead, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
20628,"Homestead, MO",0,0,0,0,0,0,0,0,0,0,0,0,0
15023,"Homestead, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
18943,"Homestead, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
20541,"Homestown, MO",0,0,0,0,0,0,0,0,0,0,0,0,0
7951,"Hometown, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
7952,"Homewood, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
15153,"Homewood, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
795,"Homewood, AL",160,9,178,2,0,0,0,0,0,0,2,0,0
27448,"Homewood, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
27082,"Hominy, OK",0,0,0,0,0,0,0,0,0,0,0,0,0
32004,"Honaker, VA",0,0,0,0,0,0,0,0,0,0,0,0,0
2121,"Honalo, HI",0,0,0,0,0,0,0,0,0,0,0,0,0
2120,"Honaunau-Napoopoo, HI",0,0,0,0,0,0,0,0,0,0,0,0,0
31259,"Hondo, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
2370,"Honea Path, SC",0,0,0,0,0,0,0,0,0,0,0,0,0
22533,"Honeoye Falls, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
28229,"Honesdale, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
27632,"Honey Brook, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
12999,"Honey Creek, IN",0,0,0,0,0,0,0,0,0,0,0,0,0
20982,"Honey Creek, MO",0,0,0,0,0,0,0,0,0,0,0,0,0
11420,"Honey Creek, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
33391,"Honey Creek, WI",0,0,0,0,0,0,0,0,0,0,0,0,0
30897,"Honey Grove, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
11919,"Honey Point, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
31611,"Honeyville, UT",0,0,0,0,0,0,0,0,0,0,0,0,0
19090,"Honner, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
2124,"Honokaa, HI",0,0,0,0,0,0,0,0,0,0,0,0,0
321,"Honolulu, HI",7,20,22,8,3,0,4,2,0,2,0,0,0
2035,"Honolulu County, HI",0,0,0,0,0,0,0,0,0,0,0,0,0
2168,"Honomu, HI",0,0,0,0,0,0,0,0,0,0,0,0,0
16785,"Honor, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
2647,"Hood County, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
6612,"Hood River, OR",0,0,0,0,0,0,0,0,0,0,0,0,0
7332,"Hood River County, OR",0,0,0,0,0,0,0,0,0,0,0,0,0
21773,"Hooker, NE",0,0,0,0,0,0,0,0,0,0,0,0,0
27193,"Hooker, OK",0,0,0,0,0,0,0,0,0,0,0,0,0
21953,"Hooker County, NE",0,0,0,0,0,0,0,0,0,0,0,0,0
4259,"Hookerton, NC",0,0,0,0,0,0,0,0,0,0,0,0,0
30669,"Hooks, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
3904,"Hooksett, NH",0,0,0,0,0,0,0,0,0,0,0,0,0
27449,"Hookstown, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
9400,"Hoonah, AK",0,0,0,0,0,0,0,0,0,0,0,0,0
31833,"Hooper, UT",0,0,0,0,0,0,0,0,0,0,0,0,0
21290,"Hooper, NE",0,0,0,0,0,0,0,0,0,0,0,0,0
5863,"Hooper, CO",0,0,0,0,0,0,0,0,0,0,0,0,0
9413,"Hooper Bay, AK",0,0,0,0,0,0,0,0,0,0,0,0,0
7953,"Hoopeston, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
23977,"Hoople, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
7954,"Hooppole, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
23386,"Hoosick, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
22721,"Hoosick Falls, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
15235,"Hoosier, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
11503,"Hoosier, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
27009,"Hoot Owl, OK",0,0,0,0,0,0,0,0,0,0,0,0,0
738,"Hoover, AL",226,14,70,2,0,0,2,0,0,0,2,0,0
28133,"Hooversville, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
6987,"Hopatcong, NJ",0,0,0,0,0,0,0,0,0,0,0,0,0
28157,"Hop Bottom, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
12315,"Hope, IN",0,0,0,0,0,0,0,0,0,0,0,0,0
22191,"Hope, NM",0,0,0,0,0,0,0,0,0,0,0,0,0
10733,"Hope, ID",0,0,0,0,0,0,0,0,0,0,0,0,0
6988,"Hope, NJ",0,0,0,0,0,0,0,0,0,0,0,0,0
17339,"Hope, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
6215,"Hope, ME",0,0,0,0,0,0,0,0,0,0,0,0,0
23941,"Hope, ND",0,0,0,0,0,0,0,0,0,0,0,0,0
14462,"Hope, KS",0,0,0,0,0,0,0,0,0,0,0,0,0
11818,"Hope, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
9840,"Hope, AR",0,0,0,0,0,0,0,0,0,0,0,0,0
23179,"Hope, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
18690,"Hope, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
7955,"Hopedale, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
25601,"Hopedale, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
549,"Hopedale, MA",1,3,0,3,0,0,0,0,0,0,0,0,0
4260,"Hope Mills, NC",0,0,0,0,0,0,0,0,0,0,0,0,0
32066,"Hopewell, VA",0,0,0,0,0,0,0,0,0,0,0,0,0
27467,"Hopewell, PA",0,0,0,0,0,0,0,0,0,0,0,0,0
6989,"Hopewell, NJ",0,0,0,0,0,0,0,0,0,0,0,0,0
7956,"Hopewell, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
26390,"Hopewell, OH",0,0,0,0,0,0,0,0,0,0,0,0,0
23317,"Hopewell, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
1056,"Hopewell County, VA",0,0,0,0,0,0,0,0,0,0,0,0,0
6990,"Hopewell Township, NJ",0,0,0,0,0,0,0,0,0,0,0,0,0
12176,"Hopkins, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
16663,"Hopkins, MI",0,0,0,0,0,0,0,0,0,0,0,0,0
20516,"Hopkins, MO",0,0,0,0,0,0,0,0,0,0,0,0,0
1460,"Hopkins, MN",0,0,0,0,0,0,0,0,0,0,0,0,0
15589,"Hopkins County, KY",0,0,0,0,0,0,0,0,0,0,0,0,0
2648,"Hopkins County, TX",0,0,0,0,0,0,0,0,0,0,0,0,0
7957,"Hopkins Park, IL",0,0,0,0,0,0,0,0,0,0,0,0,0
15725,"Hopkinsville, KY",0,0,0,0,0,0,0,0,0,0,0,0,0
23406,"Hopkinton, NY",0,0,0,0,0,0,0,0,0,0,0,0,0
550,"Hopkinton, MA",203,12,0,8,0,0,3,1,0,4,0,0,1
3905,"Hopkinton, NH",0,0,0,0,0,0,0,0,0,0,0,0,0
2205,"Hopkinton, RI",60,7,40,6,0,0,5,0,0,0,5,0,0
13540,"Hopkinton, IA",0,0,0,0,0,0,0,0,0,0,0,0,0
